parent_asin,overall_sentiment_score,total_reviews,positive_count,neutral_count,negative_count,% positive,% neutral,% negative
B09DBPPWMW,1.0,1,1,0,0,100.0,0.0,0.0
B09DC1TG87,0.0,1,0,1,0,0.0,100.0,0.0
B09DC8GDT3,0.0,1,0,1,0,0.0,100.0,0.0
B09DC96192,1.0,1,1,0,0,100.0,0.0,0.0
B09DCCPJH9,1.0,1,1,0,0,100.0,0.0,0.0
B09DCJHLK2,0.0,1,0,1,0,0.0,100.0,0.0
B09DCNT9W8,0.0,1,0,1,0,0.0,100.0,0.0
B09DCR8842,1.0,1,1,0,0,100.0,0.0,0.0
B09DCT7BHS,0.0,1,0,1,0,0.0,100.0,0.0
B09DCTQSY3,-1.0,1,0,0,1,0.0,0.0,100.0
B09DCVMDGZ,1.0,1,1,0,0,100.0,0.0,0.0
B09DCVN1M4,-1.0,1,0,0,1,0.0,0.0,100.0
B09DD2LZBY,0.1875,16,9,1,6,56.25,6.25,37.5
B09DD6D48V,1.0,1,1,0,0,100.0,0.0,0.0
B09DDFHKZ7,0.75,4,3,1,0,75.0,25.0,0.0
B09DF2S1D2,1.0,2,2,0,0,100.0,0.0,0.0
B09DF955L7,0.0,1,0,1,0,0.0,100.0,0.0
B09DFFN62W,1.0,1,1,0,0,100.0,0.0,0.0
B09DFJB5HS,1.0,1,1,0,0,100.0,0.0,0.0
B09DFQJH28,0.0,2,1,0,1,50.0,0.0,50.0
B09DFW2WKF,-1.0,1,0,0,1,0.0,0.0,100.0
B09DGC29XV,-1.0,2,0,0,2,0.0,0.0,100.0
B09DGL61QP,1.0,2,2,0,0,100.0,0.0,0.0
B09DGM1LYF,1.0,1,1,0,0,100.0,0.0,0.0
B09DGP49VM,1.0,2,2,0,0,100.0,0.0,0.0
B09DGSCGW8,1.0,3,3,0,0,100.0,0.0,0.0
B09DHPY65X,0.5,2,1,1,0,50.0,50.0,0.0
B09DHXFQ3X,-0.5,2,0,1,1,0.0,50.0,50.0
B09DJ3SR4J,1.0,1,1,0,0,100.0,0.0,0.0
B09DJQ9PRH,-1.0,1,0,0,1,0.0,0.0,100.0
B09DJVRZGS,0.5,2,1,1,0,50.0,50.0,0.0
B09DJW3MDR,0.0,1,0,1,0,0.0,100.0,0.0
B09DK1KJQV,1.0,1,1,0,0,100.0,0.0,0.0
B09DK1Q3RC,1.0,2,2,0,0,100.0,0.0,0.0
B09DK4WDQL,-1.0,1,0,0,1,0.0,0.0,100.0
B09DK5FJKL,1.0,1,1,0,0,100.0,0.0,0.0
B09DK9NRCJ,-1.0,1,0,0,1,0.0,0.0,100.0
B09DKFPPZ2,1.0,1,1,0,0,100.0,0.0,0.0
B09DKMGVJF,1.0,1,1,0,0,100.0,0.0,0.0
B09DKWB73T,1.0,1,1,0,0,100.0,0.0,0.0
B09DKYSTWS,-1.0,1,0,0,1,0.0,0.0,100.0
B09DL2B635,1.0,1,1,0,0,100.0,0.0,0.0
B09DL643LH,-1.0,1,0,0,1,0.0,0.0,100.0
B09DLDGB3Z,-1.0,1,0,0,1,0.0,0.0,100.0
B09DLGDMWC,1.0,1,1,0,0,100.0,0.0,0.0
B09DLW2XX4,1.0,1,1,0,0,100.0,0.0,0.0
B09DMRQFG3,1.0,1,1,0,0,100.0,0.0,0.0
B09DNRPQ9V,-1.0,2,0,0,2,0.0,0.0,100.0
B09DNWXV1N,-1.0,1,0,0,1,0.0,0.0,100.0
B09DP5JN9R,1.0,1,1,0,0,100.0,0.0,0.0
B09DP9359H,-1.0,1,0,0,1,0.0,0.0,100.0
B09DPBVM1K,-1.0,1,0,0,1,0.0,0.0,100.0
B09DPDCRVB,1.0,1,1,0,0,100.0,0.0,0.0
B09DPF47PN,0.0,1,0,1,0,0.0,100.0,0.0
B09DPZ278D,1.0,1,1,0,0,100.0,0.0,0.0
B09DQ7KC7T,-1.0,1,0,0,1,0.0,0.0,100.0
B09DR2QP9K,1.0,1,1,0,0,100.0,0.0,0.0
B09DR91XCS,0.0,4,2,0,2,50.0,0.0,50.0
B09DR976VR,1.0,1,1,0,0,100.0,0.0,0.0
B09DR9FC83,1.0,1,1,0,0,100.0,0.0,0.0
B09DRMF6H9,1.0,2,2,0,0,100.0,0.0,0.0
B09DS4PZMZ,-1.0,1,0,0,1,0.0,0.0,100.0
B09DSCGGMX,1.0,1,1,0,0,100.0,0.0,0.0
B09DSLV78K,1.0,1,1,0,0,100.0,0.0,0.0
B09DSQ524Q,1.0,1,1,0,0,100.0,0.0,0.0
B09DSQQK63,1.0,1,1,0,0,100.0,0.0,0.0
B09DSTQK4F,-1.0,1,0,0,1,0.0,0.0,100.0
B09DSVWGFC,1.0,1,1,0,0,100.0,0.0,0.0
B09DT6VVYY,1.0,1,1,0,0,100.0,0.0,0.0
B09DT7YVK2,1.0,2,2,0,0,100.0,0.0,0.0
B09DTB4J5R,-1.0,1,0,0,1,0.0,0.0,100.0
B09DTM1QP4,1.0,1,1,0,0,100.0,0.0,0.0
B09DTZ6LRV,1.0,1,1,0,0,100.0,0.0,0.0
B09DV1YRB1,1.0,1,1,0,0,100.0,0.0,0.0
B09DV8VY9T,1.0,1,1,0,0,100.0,0.0,0.0
B09DVBJ65L,1.0,1,1,0,0,100.0,0.0,0.0
B09DVC9QSM,1.0,1,1,0,0,100.0,0.0,0.0
B09DVH6MN7,1.0,1,1,0,0,100.0,0.0,0.0
B09DVJ2CPY,1.0,1,1,0,0,100.0,0.0,0.0
B09DVLV42J,1.0,1,1,0,0,100.0,0.0,0.0
B09DVPP2H8,1.0,1,1,0,0,100.0,0.0,0.0
B09DW4S9W4,-1.0,1,0,0,1,0.0,0.0,100.0
B09DW93GHH,1.0,1,1,0,0,100.0,0.0,0.0
B09DWB9GC3,-1.0,1,0,0,1,0.0,0.0,100.0
B09DWBVQSY,1.0,1,1,0,0,100.0,0.0,0.0
B09DX5CCTL,0.5,2,1,1,0,50.0,50.0,0.0
B09DXK7BB3,1.0,4,4,0,0,100.0,0.0,0.0
B09DXKCHSP,1.0,1,1,0,0,100.0,0.0,0.0
B09DXMDMVV,1.0,1,1,0,0,100.0,0.0,0.0
B09DXS9GGL,1.0,1,1,0,0,100.0,0.0,0.0
B09DXTZFMW,-1.0,1,0,0,1,0.0,0.0,100.0
B09DYCBH8M,1.0,2,2,0,0,100.0,0.0,0.0
B09DYFHXWP,1.0,1,1,0,0,100.0,0.0,0.0
B09DYGWWNR,1.0,1,1,0,0,100.0,0.0,0.0
B09DYHD4L1,1.0,1,1,0,0,100.0,0.0,0.0
B09DYL2V3R,0.3333333333333333,3,2,0,1,66.66666666666666,0.0,33.33333333333333
B09DYL5Q93,-1.0,1,0,0,1,0.0,0.0,100.0
B09DYRPHTS,1.0,1,1,0,0,100.0,0.0,0.0
B09DYS2DDT,1.0,2,2,0,0,100.0,0.0,0.0
B09DYWQW7M,-1.0,1,0,0,1,0.0,0.0,100.0
B09DYYYNZ8,-1.0,1,0,0,1,0.0,0.0,100.0
B09DZ2VDCQ,-1.0,1,0,0,1,0.0,0.0,100.0
B09DZ5RTS5,1.0,1,1,0,0,100.0,0.0,0.0
B09F1C14YK,1.0,1,1,0,0,100.0,0.0,0.0
B09F2HTY4R,1.0,1,1,0,0,100.0,0.0,0.0
B09F2LSZF9,0.5,4,3,0,1,75.0,0.0,25.0
B09F2NSNKQ,1.0,1,1,0,0,100.0,0.0,0.0
B09F2QQ3Z5,1.0,1,1,0,0,100.0,0.0,0.0
B09F2QWYK9,-1.0,1,0,0,1,0.0,0.0,100.0
B09F2ZN34F,0.0,1,0,1,0,0.0,100.0,0.0
B09F34XHQ2,-1.0,1,0,0,1,0.0,0.0,100.0
B09F36DJ2T,0.0,1,0,1,0,0.0,100.0,0.0
B09F37XWZN,1.0,4,4,0,0,100.0,0.0,0.0
B09F37YSJQ,1.0,1,1,0,0,100.0,0.0,0.0
B09F39VKLQ,1.0,1,1,0,0,100.0,0.0,0.0
B09F3FSFMW,0.0,1,0,1,0,0.0,100.0,0.0
B09F3GYY4H,1.0,1,1,0,0,100.0,0.0,0.0
B09F3KCGML,0.0,1,0,1,0,0.0,100.0,0.0
B09F3LDJBG,1.0,1,1,0,0,100.0,0.0,0.0
B09F3LF24J,0.75,8,6,2,0,75.0,25.0,0.0
B09F3R8FHS,1.0,1,1,0,0,100.0,0.0,0.0
B09F3XDD48,1.0,1,1,0,0,100.0,0.0,0.0
B09F4RWK5J,1.0,1,1,0,0,100.0,0.0,0.0
B09F5VNJ8X,1.0,1,1,0,0,100.0,0.0,0.0
B09F617Z3R,-1.0,1,0,0,1,0.0,0.0,100.0
B09F61QWZX,0.0,1,0,1,0,0.0,100.0,0.0
B09F6363JB,-1.0,1,0,0,1,0.0,0.0,100.0
B09F66T28H,1.0,1,1,0,0,100.0,0.0,0.0
B09F6TFWZT,1.0,1,1,0,0,100.0,0.0,0.0
B09F6YVKLR,1.0,1,1,0,0,100.0,0.0,0.0
B09F6Z6YSV,1.0,1,1,0,0,100.0,0.0,0.0
B09F6ZCKJW,1.0,2,2,0,0,100.0,0.0,0.0
B09F8C6NYL,-1.0,1,0,0,1,0.0,0.0,100.0
B09F8R8N78,1.0,1,1,0,0,100.0,0.0,0.0
B09F98ZDRW,0.0,1,0,1,0,0.0,100.0,0.0
B09F9GMXKB,-1.0,1,0,0,1,0.0,0.0,100.0
B09F9JH6NP,1.0,1,1,0,0,100.0,0.0,0.0
B09F9NGJ63,1.0,1,1,0,0,100.0,0.0,0.0
B09F9YF2RW,1.0,1,1,0,0,100.0,0.0,0.0
B09F9ZQ6RF,1.0,1,1,0,0,100.0,0.0,0.0
B09FB2NHXC,-1.0,1,0,0,1,0.0,0.0,100.0
B09FB3H5SS,-1.0,1,0,0,1,0.0,0.0,100.0
B09FBQMPR9,1.0,2,2,0,0,100.0,0.0,0.0
B09FCTLRT2,1.0,2,2,0,0,100.0,0.0,0.0
B09FF5G2SP,-1.0,1,0,0,1,0.0,0.0,100.0
B09FF7T22B,1.0,1,1,0,0,100.0,0.0,0.0
B09FF8Q4P1,-1.0,2,0,0,2,0.0,0.0,100.0
B09FF9HVZR,-1.0,1,0,0,1,0.0,0.0,100.0
B09FFLK4K8,1.0,1,1,0,0,100.0,0.0,0.0
B09FFLWWNY,-1.0,1,0,0,1,0.0,0.0,100.0
B09FFQT1KK,0.7368421052631579,19,16,1,2,84.21052631578947,5.263157894736842,10.526315789473683
B09FFS291Y,1.0,3,3,0,0,100.0,0.0,0.0
B09FFXCX44,1.0,1,1,0,0,100.0,0.0,0.0
B09FG8CY3K,1.0,1,1,0,0,100.0,0.0,0.0
B09FGL2M5M,0.0,1,0,1,0,0.0,100.0,0.0
B09FGMYX7H,1.0,1,1,0,0,100.0,0.0,0.0
B09FH526ZZ,-1.0,1,0,0,1,0.0,0.0,100.0
B09FHJV6KS,1.0,1,1,0,0,100.0,0.0,0.0
B09FHK2JCH,1.0,1,1,0,0,100.0,0.0,0.0
B09FHTMN2Y,1.0,1,1,0,0,100.0,0.0,0.0
B09FJ2K459,1.0,1,1,0,0,100.0,0.0,0.0
B09FJ2YW88,1.0,2,2,0,0,100.0,0.0,0.0
B09FJ6ZKHP,1.0,1,1,0,0,100.0,0.0,0.0
B09FJGCBKS,1.0,1,1,0,0,100.0,0.0,0.0
B09FJKB1FT,1.0,1,1,0,0,100.0,0.0,0.0
B09FJL25CK,-1.0,1,0,0,1,0.0,0.0,100.0
B09FJLJTRZ,1.0,1,1,0,0,100.0,0.0,0.0
B09FJP5PM6,-1.0,1,0,0,1,0.0,0.0,100.0
B09FJPM3WJ,1.0,1,1,0,0,100.0,0.0,0.0
B09FJQ4LRB,1.0,1,1,0,0,100.0,0.0,0.0
B09FJWLHTG,-1.0,1,0,0,1,0.0,0.0,100.0
B09FK284YZ,1.0,1,1,0,0,100.0,0.0,0.0
B09FKT5PQ9,-1.0,1,0,0,1,0.0,0.0,100.0
B09FKTF4ST,-1.0,1,0,0,1,0.0,0.0,100.0
B09FKVF3KV,1.0,1,1,0,0,100.0,0.0,0.0
B09FKZRFRT,-1.0,1,0,0,1,0.0,0.0,100.0
B09FLPKV8R,0.0,2,1,0,1,50.0,0.0,50.0
B09FLQQM7H,0.0,1,0,1,0,0.0,100.0,0.0
B09FLVKTS1,1.0,1,1,0,0,100.0,0.0,0.0
B09FM6M373,-1.0,1,0,0,1,0.0,0.0,100.0
B09FMN52N5,-1.0,1,0,0,1,0.0,0.0,100.0
B09FP5LNQ6,1.0,1,1,0,0,100.0,0.0,0.0
B09FP79G67,0.0,2,1,0,1,50.0,0.0,50.0
B09FP8PP2K,0.8666666666666667,15,14,0,1,93.33333333333333,0.0,6.666666666666667
B09FPD2F48,1.0,1,1,0,0,100.0,0.0,0.0
B09FPG1QXV,1.0,1,1,0,0,100.0,0.0,0.0
B09FPL4CVH,1.0,1,1,0,0,100.0,0.0,0.0
B09FPN2H9F,1.0,1,1,0,0,100.0,0.0,0.0
B09FPQ2MX3,0.5,4,3,0,1,75.0,0.0,25.0
B09FPTQJKY,0.0,1,0,1,0,0.0,100.0,0.0
B09FPV1Y16,0.0,1,0,1,0,0.0,100.0,0.0
B09FPVHG7B,-1.0,1,0,0,1,0.0,0.0,100.0
B09FPX46X4,1.0,1,1,0,0,100.0,0.0,0.0
B09FQ19RFQ,1.0,2,2,0,0,100.0,0.0,0.0
B09FQ2LWR9,1.0,1,1,0,0,100.0,0.0,0.0
B09FQ8KZ52,0.0,1,0,1,0,0.0,100.0,0.0
B09FQC15N6,1.0,1,1,0,0,100.0,0.0,0.0
B09FQC3MD2,0.0,2,1,0,1,50.0,0.0,50.0
B09FR54XLC,0.22727272727272727,22,12,3,7,54.54545454545454,13.636363636363635,31.818181818181817
B09FRK1J2H,1.0,1,1,0,0,100.0,0.0,0.0
B09FSLGX8S,0.0,1,0,1,0,0.0,100.0,0.0
B09FSN2K9B,0.0,1,0,1,0,0.0,100.0,0.0
B09FSQNNWB,-1.0,1,0,0,1,0.0,0.0,100.0
B09FSSSXY7,1.0,1,1,0,0,100.0,0.0,0.0
B09FTC6JLS,1.0,1,1,0,0,100.0,0.0,0.0
B09FVL78J2,1.0,1,1,0,0,100.0,0.0,0.0
B09FX4JSM4,0.0,1,0,1,0,0.0,100.0,0.0
B09FX53V9N,1.0,1,1,0,0,100.0,0.0,0.0
B09FXHJ88D,1.0,1,1,0,0,100.0,0.0,0.0
B09FXKJXVP,1.0,1,1,0,0,100.0,0.0,0.0
B09FXLWP9P,-1.0,1,0,0,1,0.0,0.0,100.0
B09FXN92SG,1.0,1,1,0,0,100.0,0.0,0.0
B09FXNP9NJ,1.0,1,1,0,0,100.0,0.0,0.0
B09FXQ7RKX,1.0,1,1,0,0,100.0,0.0,0.0
B09FXVXYBC,-1.0,1,0,0,1,0.0,0.0,100.0
B09FXZH979,1.0,1,1,0,0,100.0,0.0,0.0
B09FY17HFD,1.0,1,1,0,0,100.0,0.0,0.0
B09FY1YH6Y,1.0,1,1,0,0,100.0,0.0,0.0
B09FY38MBL,1.0,1,1,0,0,100.0,0.0,0.0
B09FY9ZJ2V,-1.0,1,0,0,1,0.0,0.0,100.0
B09FYC5H6L,1.0,1,1,0,0,100.0,0.0,0.0
B09FYCG81B,-1.0,1,0,0,1,0.0,0.0,100.0
B09FYQ6XY8,1.0,1,1,0,0,100.0,0.0,0.0
B09FZD3KHV,0.0,1,0,1,0,0.0,100.0,0.0
B09FZR2LC5,0.0,7,2,3,2,28.57142857142857,42.857142857142854,28.57142857142857
B09G14M3TL,1.0,3,3,0,0,100.0,0.0,0.0
B09G14QDKJ,0.0,2,1,0,1,50.0,0.0,50.0
B09G2FFY51,1.0,1,1,0,0,100.0,0.0,0.0
B09G2J22VM,1.0,1,1,0,0,100.0,0.0,0.0
B09G2K6BHK,1.0,1,1,0,0,100.0,0.0,0.0
B09G2W2YYC,1.0,1,1,0,0,100.0,0.0,0.0
B09G31V2G5,0.0,1,0,1,0,0.0,100.0,0.0
B09G3319L8,1.0,1,1,0,0,100.0,0.0,0.0
B09G386D8Y,-1.0,1,0,0,1,0.0,0.0,100.0
B09G3HRLD4,1.0,1,1,0,0,100.0,0.0,0.0
B09G5KDVWW,1.0,1,1,0,0,100.0,0.0,0.0
B09G5KLKX2,0.7,10,8,1,1,80.0,10.0,10.0
B09G5PFGV6,0.5,2,1,1,0,50.0,50.0,0.0
B09G5PMVP4,1.0,1,1,0,0,100.0,0.0,0.0
B09G5QRQG6,1.0,1,1,0,0,100.0,0.0,0.0
B09G5QS1VD,0.42857142857142855,7,5,0,2,71.42857142857143,0.0,28.57142857142857
B09G5QYZV2,0.25,4,1,3,0,25.0,75.0,0.0
B09G5XH5YD,0.6666666666666666,3,2,1,0,66.66666666666666,33.33333333333333,0.0
B09G5ZK8R3,0.0,1,0,1,0,0.0,100.0,0.0
B09G6CG5S4,1.0,1,1,0,0,100.0,0.0,0.0
B09G6G3GST,1.0,1,1,0,0,100.0,0.0,0.0
B09G6GB1ND,1.0,1,1,0,0,100.0,0.0,0.0
B09G6GPFPH,1.0,1,1,0,0,100.0,0.0,0.0
B09G6J35ZZ,1.0,1,1,0,0,100.0,0.0,0.0
B09G6KCB2T,-1.0,1,0,0,1,0.0,0.0,100.0
B09G6PL8JT,1.0,1,1,0,0,100.0,0.0,0.0
B09G6S1F31,-1.0,1,0,0,1,0.0,0.0,100.0
B09G6SVJV4,1.0,1,1,0,0,100.0,0.0,0.0
B09G6ZX766,1.0,1,1,0,0,100.0,0.0,0.0
B09G718L4P,1.0,1,1,0,0,100.0,0.0,0.0
B09G75C18N,1.0,1,1,0,0,100.0,0.0,0.0
B09G7GH2FH,0.4,5,3,1,1,60.0,20.0,20.0
B09G8DHCP2,-1.0,1,0,0,1,0.0,0.0,100.0
B09G99CFGB,1.0,1,1,0,0,100.0,0.0,0.0
B09G9DVTD3,0.6956521739130435,23,19,1,3,82.6086956521739,4.3478260869565215,13.043478260869565
B09G9PX7F4,-1.0,1,0,0,1,0.0,0.0,100.0
B09G9RH57Z,0.0,1,0,1,0,0.0,100.0,0.0
B09G9T2CTP,1.0,1,1,0,0,100.0,0.0,0.0
B09G9TZDQX,-1.0,1,0,0,1,0.0,0.0,100.0
B09G9VRGS1,-1.0,1,0,0,1,0.0,0.0,100.0
B09G9WFZM1,1.0,2,2,0,0,100.0,0.0,0.0
B09GBMG83Z,0.0,2,1,0,1,50.0,0.0,50.0
B09GC88JG5,1.0,1,1,0,0,100.0,0.0,0.0
B09GCVWHS3,1.0,1,1,0,0,100.0,0.0,0.0
B09GF2CN1X,1.0,1,1,0,0,100.0,0.0,0.0
B09GF2H8VY,1.0,2,2,0,0,100.0,0.0,0.0
B09GFCCF7P,-1.0,1,0,0,1,0.0,0.0,100.0
B09GFLMC6R,1.0,1,1,0,0,100.0,0.0,0.0
B09GFSSDQR,-1.0,1,0,0,1,0.0,0.0,100.0
B09GFZKDF9,1.0,1,1,0,0,100.0,0.0,0.0
B09GGBHNCL,0.0,2,1,0,1,50.0,0.0,50.0
B09GGC6696,1.0,1,1,0,0,100.0,0.0,0.0
B09GHD7Q8G,0.5,2,1,1,0,50.0,50.0,0.0
B09GHFYTKK,-1.0,1,0,0,1,0.0,0.0,100.0
B09GHG3B7K,0.0,2,1,0,1,50.0,0.0,50.0
B09GHK3F4Y,0.3333333333333333,3,1,2,0,33.33333333333333,66.66666666666666,0.0
B09GJNYBY1,0.0,2,1,0,1,50.0,0.0,50.0
B09GJVGV31,1.0,1,1,0,0,100.0,0.0,0.0
B09GK4BGHD,-1.0,1,0,0,1,0.0,0.0,100.0
B09GK4RYBB,0.0,2,1,0,1,50.0,0.0,50.0
B09GK9BXQR,1.0,1,1,0,0,100.0,0.0,0.0
B09GKV39YF,1.0,1,1,0,0,100.0,0.0,0.0
B09GKXXHMT,-1.0,1,0,0,1,0.0,0.0,100.0
B09GL1TWGY,1.0,1,1,0,0,100.0,0.0,0.0
B09GL698ZH,-1.0,1,0,0,1,0.0,0.0,100.0
B09GL6SRNJ,1.0,3,3,0,0,100.0,0.0,0.0
B09GLM626C,0.0,1,0,1,0,0.0,100.0,0.0
B09GLSVLJ9,1.0,1,1,0,0,100.0,0.0,0.0
B09GLTT7ZD,0.0,3,0,3,0,0.0,100.0,0.0
B09GLW5QP9,-1.0,1,0,0,1,0.0,0.0,100.0
B09GLWNNLX,1.0,1,1,0,0,100.0,0.0,0.0
B09GM2RMND,0.0,1,0,1,0,0.0,100.0,0.0
B09GM5BG1F,1.0,1,1,0,0,100.0,0.0,0.0
B09GM68RCP,1.0,1,1,0,0,100.0,0.0,0.0
B09GMPDFSR,1.0,1,1,0,0,100.0,0.0,0.0
B09GMTZ2S4,1.0,1,1,0,0,100.0,0.0,0.0
B09GNFDRY7,0.0,1,0,1,0,0.0,100.0,0.0
B09GNGR715,-1.0,1,0,0,1,0.0,0.0,100.0
B09GNGTDJW,-1.0,1,0,0,1,0.0,0.0,100.0
B09GNP8TS7,1.0,1,1,0,0,100.0,0.0,0.0
B09GNXK3N1,0.6666666666666666,6,4,2,0,66.66666666666666,33.33333333333333,0.0
B09GP3VZPN,-1.0,1,0,0,1,0.0,0.0,100.0
B09GPC2GFG,0.0,1,0,1,0,0.0,100.0,0.0
B09GPQVGQ4,1.0,1,1,0,0,100.0,0.0,0.0
B09GPXGW3M,0.875,8,7,1,0,87.5,12.5,0.0
B09GPXMXXH,0.8571428571428571,7,6,1,0,85.71428571428571,14.285714285714285,0.0
B09GQ1TLW9,1.0,1,1,0,0,100.0,0.0,0.0
B09GR5KTVC,1.0,1,1,0,0,100.0,0.0,0.0
B09GRGWT8V,1.0,1,1,0,0,100.0,0.0,0.0
B09GS1SMFM,0.3333333333333333,3,2,0,1,66.66666666666666,0.0,33.33333333333333
B09GS65Y1T,0.8,5,4,1,0,80.0,20.0,0.0
B09GTRCKKG,1.0,1,1,0,0,100.0,0.0,0.0
B09GTV6WL6,-1.0,1,0,0,1,0.0,0.0,100.0
B09GV2P4WN,-1.0,1,0,0,1,0.0,0.0,100.0
B09GV2QVD6,1.0,1,1,0,0,100.0,0.0,0.0
B09GV3CDRW,1.0,1,1,0,0,100.0,0.0,0.0
B09GV4DHMP,1.0,1,1,0,0,100.0,0.0,0.0
B09GVHPVKH,1.0,1,1,0,0,100.0,0.0,0.0
B09GVP7N5Y,1.0,1,1,0,0,100.0,0.0,0.0
B09GVQ22SQ,0.0,1,0,1,0,0.0,100.0,0.0
B09GVSXMGX,1.0,1,1,0,0,100.0,0.0,0.0
B09GVTFJXM,1.0,1,1,0,0,100.0,0.0,0.0
B09GVTSVRW,1.0,1,1,0,0,100.0,0.0,0.0
B09GVZ9C1L,-1.0,1,0,0,1,0.0,0.0,100.0
B09GWDXFSZ,1.0,1,1,0,0,100.0,0.0,0.0
B09GWVFHR5,1.0,1,1,0,0,100.0,0.0,0.0
B09GX8R11R,1.0,2,2,0,0,100.0,0.0,0.0
B09GXG425Z,1.0,1,1,0,0,100.0,0.0,0.0
B09GXM82LH,1.0,1,1,0,0,100.0,0.0,0.0
B09GXRFN5Z,-1.0,2,0,0,2,0.0,0.0,100.0
B09GXSMDVR,-1.0,1,0,0,1,0.0,0.0,100.0
B09GXSY37Y,1.0,1,1,0,0,100.0,0.0,0.0
B09GXT7KTT,1.0,1,1,0,0,100.0,0.0,0.0
B09GXTY1QT,-1.0,1,0,0,1,0.0,0.0,100.0
B09GXVJMVB,0.0,1,0,1,0,0.0,100.0,0.0
B09GXYBSJH,1.0,1,1,0,0,100.0,0.0,0.0
B09GXZVDKJ,-1.0,1,0,0,1,0.0,0.0,100.0
B09GY13LF2,0.0,1,0,1,0,0.0,100.0,0.0
B09GYD4SGY,1.0,1,1,0,0,100.0,0.0,0.0
B09GYG6HSS,0.0,1,0,1,0,0.0,100.0,0.0
B09GYH8735,-1.0,1,0,0,1,0.0,0.0,100.0
B09GYKCNBZ,1.0,1,1,0,0,100.0,0.0,0.0
B09GYQ81R5,0.5,6,4,1,1,66.66666666666666,16.666666666666664,16.666666666666664
B09GZBTSV2,-0.3333333333333333,3,1,0,2,33.33333333333333,0.0,66.66666666666666
B09GZMZPRQ,1.0,1,1,0,0,100.0,0.0,0.0
B09H1215R8,1.0,1,1,0,0,100.0,0.0,0.0
B09H1F257R,1.0,1,1,0,0,100.0,0.0,0.0
B09H1JQ8L5,-1.0,1,0,0,1,0.0,0.0,100.0
B09H213CFF,-1.0,2,0,0,2,0.0,0.0,100.0
B09H25H77S,1.0,1,1,0,0,100.0,0.0,0.0
B09H27FZZK,0.0,1,0,1,0,0.0,100.0,0.0
B09H28X4TQ,1.0,1,1,0,0,100.0,0.0,0.0
B09H29CCZM,1.0,1,1,0,0,100.0,0.0,0.0
B09H29XBN9,0.0,2,1,0,1,50.0,0.0,50.0
B09H2FTN7B,1.0,2,2,0,0,100.0,0.0,0.0
B09H2KN96P,1.0,1,1,0,0,100.0,0.0,0.0
B09H2LMYLY,-1.0,1,0,0,1,0.0,0.0,100.0
B09H2PWXZ3,1.0,1,1,0,0,100.0,0.0,0.0
B09H2WQ2ZL,-1.0,2,0,0,2,0.0,0.0,100.0
B09H2ZH6W2,1.0,1,1,0,0,100.0,0.0,0.0
B09H3CDQ1X,-1.0,1,0,0,1,0.0,0.0,100.0
B09H3GQ5BL,1.0,1,1,0,0,100.0,0.0,0.0
B09H3X6VSG,-1.0,1,0,0,1,0.0,0.0,100.0
B09H43W8XB,1.0,1,1,0,0,100.0,0.0,0.0
B09H49XDQM,1.0,1,1,0,0,100.0,0.0,0.0
B09H4DSMZL,1.0,1,1,0,0,100.0,0.0,0.0
B09H4Y531Z,1.0,5,5,0,0,100.0,0.0,0.0
B09H515YDT,1.0,1,1,0,0,100.0,0.0,0.0
B09H5JHP32,-1.0,1,0,0,1,0.0,0.0,100.0
B09H5JR2PR,-1.0,1,0,0,1,0.0,0.0,100.0
B09H5JSBF9,0.75,4,3,1,0,75.0,25.0,0.0
B09H5KJ17L,0.0,1,0,1,0,0.0,100.0,0.0
B09H5R8W2P,1.0,1,1,0,0,100.0,0.0,0.0
B09H5V2XG9,-1.0,1,0,0,1,0.0,0.0,100.0
B09H62H3M8,0.0,1,0,1,0,0.0,100.0,0.0
B09H65TD9M,1.0,1,1,0,0,100.0,0.0,0.0
B09H6MXJ71,0.7586206896551724,29,24,3,2,82.75862068965517,10.344827586206897,6.896551724137931
B09H6QRF7L,1.0,1,1,0,0,100.0,0.0,0.0
B09H6VQLPB,-1.0,1,0,0,1,0.0,0.0,100.0
B09H6X3QM1,-1.0,1,0,0,1,0.0,0.0,100.0
B09H6XWD7C,1.0,1,1,0,0,100.0,0.0,0.0
B09H758VJ7,1.0,1,1,0,0,100.0,0.0,0.0
B09H7NLYT8,1.0,1,1,0,0,100.0,0.0,0.0
B09H7VM8WJ,1.0,1,1,0,0,100.0,0.0,0.0
B09H8QDQCN,0.0,1,0,1,0,0.0,100.0,0.0
B09H9FWN8L,1.0,1,1,0,0,100.0,0.0,0.0
B09HB8LNGK,0.5,2,1,1,0,50.0,50.0,0.0
B09HBBB8QF,1.0,2,2,0,0,100.0,0.0,0.0
B09HBD5GNC,-1.0,1,0,0,1,0.0,0.0,100.0
B09HBKPYR7,1.0,1,1,0,0,100.0,0.0,0.0
B09HBP6LDV,-0.5,2,0,1,1,0.0,50.0,50.0
B09HBSZTZY,1.0,1,1,0,0,100.0,0.0,0.0
B09HBW2M48,1.0,2,2,0,0,100.0,0.0,0.0
B09HC4FKJG,1.0,1,1,0,0,100.0,0.0,0.0
B09HC4S9DJ,1.0,1,1,0,0,100.0,0.0,0.0
B09HC6T5PN,1.0,1,1,0,0,100.0,0.0,0.0
B09HCC3P2Q,1.0,1,1,0,0,100.0,0.0,0.0
