parent_asin,main_category,title,average_rating,rating_number,price,performance_target,predicted_performance_score
B0002KZAK8,Musical Instruments,Behringer B-1 Large-diaphragm Condenser Microphone,4.6,605,99.0,29.471647935918842,29.47050146304371
B0B9BP315L,Musical Instruments,"Aokeo Professional Microphone Pop Filter Mask Shield For Blue Yeti and Any Other Microphone, Mic Dual Layered Wind Pop Screen With A Flexible 360° Gooseneck Clip Stabilizing Arm",4.6,9958,10.99,42.348666942085536,42.3154328353619
B0007OGTGS,Musical Instruments,"Raxxess UNS1 Vented Universal Tray Shelf for 19"" Server, Bottom Slots for Mounting Non Half-Rack Equipment, Black (RAX UNITRAY)",4.6,858,29.99,31.07653704112757,31.06441624739589
B08PYTC9S8,Musical Instruments,"Portable Wooden Ukelele Stand Holder,Aebor Portable Wood Ukulele Stand for Small Guitar, Violin, Banjo, Mandolin",4.6,62,6.66,19.05841974140105,19.05838496755679
B00JDP3J10,Musical Instruments,String Swing Multiple Guitar Stand (SW5RL-C-K),4.6,272,139.99,25.80357025785081,25.803397742444254
B0000WS5FK,Musical Instruments,Ortofon Stylus Dj S,4.6,384,66.99,27.384919337723808,27.38515179337524
B018VAQWEI,Musical Instruments,"Neewer Extra Sturdy Guitar Foot Rest Made of Solid Iron, Provides Six Easily Adjusted Height Positions, Excellent Stability with Rubber End Caps and Non-Slip Rubber Pad (Black)",4.6,1377,19.09,33.250586877238575,33.24413824478253
B0072LXG2Y,Musical Instruments,Pwr AC Power Adaptor for Yamaha PA150 PA130 Keyboard: UL Listed Extra Long Cord PA-3 PA-3B PA-3C PA-40 PA-5 PA-5C PA-5D PA-6 Yamaha Pa130 120 Volt Keyboard AC Power Adaptor PA 130 150,4.6,508,14.9,28.6692608761324,28.66961902045619
B0018GR9VI,Musical Instruments,12 Hole Ocarina From the Legend of Zelda By STL Ocarina,4.6,454,28.99,28.153368127174367,28.151221016331235
B09ZTK2R2H,Musical Instruments,"Zoom PCH-6 Protective Case for H6 Portable Recorder, Water Resistant, Dust Resistant, Belt Loop, Boom Pole Sleeve, Key Ring for Additional Mounting Options",4.6,153,29.92,23.169981971102693,23.168781330135083
B07VZMNGRD,Musical Instruments,ANALOG CASES GLIDE Case For The Teenage Engineering OP-Z,4.6,73,44.98,19.79869942873918,19.797447708750028
B07K5T9XJS,Musical Instruments,Decksaver Native Instruments Kontrol S4 Mk3 DJ Mixer Cover (DS-PC-KONTROLS4MK3),4.6,117,89.99,21.945149272542057,21.944366289092596
B07BSKJB97,Musical Instruments,Seymour Duncan SH-8B Invader Bridge Humbucker - White,4.6,179,109.0,23.887601514094968,23.887601514094968
B00WBZRV2W,Musical Instruments,"Beautiful Chime with Ten Polished Brass Bells about 1"" High on a 40"" String",4.6,149,14.59,23.048922352842773,23.04982705924368
B003KV7DD8,Musical Instruments,Hipshot BT7 Bass Xtender Key For Made-in-Mexico Fender Nickel,4.6,173,67.82,23.73165437638683,23.732938861821403
B0BXSYL7X8,Musical Instruments,"On-Stage RS7030 Rack Stand,Black",4.6,927,44.53,31.43194597081652,31.431100597046292
B004B4066E,Musical Instruments,"Froggy's Flakes Snow Machine Fluid, Extra Dry Formula Snow Fluid with 30 Feet Float/Drop, 1 Gallon",4.6,1565,29.99,33.83888743213344,33.841231661267905
B0813N7SSS,Musical Instruments,"Lee Oskar Harmonica, Major Key of B Flat",4.6,137,46.24,22.66536695172314,22.662685745245334
B08HMV1PY3,Musical Instruments,"Acoustic Guitar Amplifier, 20 Watt Bluetooth Amp for Guitar Acoustic with Reverb Chorus Effect, 3 Band EQ（Including Microphone and Audio Cable）",4.6,263,132.99,25.64936587447305,25.649180745559892
B09X6JDDK5,Musical Instruments,"Meinl 18"" Crash/Ride Cymbal - HCS Traditional Finish Brass for Drum Set, Made in Germany, 2-YEAR WARRANTY (HCS18CR)",4.6,217,74.99,24.768677288829807,24.76549614902689
B0029N6MNK,Musical Instruments,Percussion Plus 900T Double-Braced Drum Throne,4.6,18,45.4,13.544419304165624,13.549580573518535
B08Z3ZKWXM,Musical Instruments,Pernambuco Stick Violin Bow 4/4 Size VINGOBOW 430V Concert Level Shield Pattern Eyes Ebony Frog Well Balanced Warm Sweet Sound Quality Natural Horse Hair Hard Stick Full 4 4,4.6,16,65.95,13.032781382658593,13.081917882739447
B094WDVD51,Musical Instruments,2Pcs Professional Maracas Musical Instruments - Mexican Wood Maracas for Adults Shakers Percussion Instrument for Party Favors - Musical Instruments for Adults for Salsa Rhythm Wooden Maracas for Kids,4.6,135,12.5,22.59821247438584,22.59717642419113
B08ML22BY8,Musical Instruments,"Rayzm Accordion Harness Strap, 8cm Wide Accordion Strap, Thick Soft Pads",4.6,91,39.95,20.800227454425585,20.784637164742982
B000CC9GCY,Musical Instruments,Larsen 4/4 Cello A String Medium Alloy-Steel,4.6,78,44.0,20.099460121348297,20.100573325228535
B007LEV86S,Musical Instruments,Protec Alto/Tenor Saxophone Reed Case (Black),4.6,689,17.99,30.068781348919998,30.066776021665156
B0BZBLWTNC,Musical Instruments,"Cadushki Steel Tongue Drum – Percussion Instruments - Handpan Drum for Meditation, Yoga, Relaxation, Healing, and An unique gift. Increase mindfulness. Deep Sound. (10 Inches 11 Notes Tongue Drum)",4.6,79,47.99,20.157322519499854,20.146772080618714
B001GVJ9XG,Musical Instruments,Ortofon Omega 1e Moving Magnet Cartridge,4.6,581,39.99,29.285764059564613,29.285605441057292
B08NZ14V6P,Musical Instruments,Samson C01 Large-Diaphragm Cardioid Condenser Microphone,4.6,1600,55.0,33.94056507978488,33.938457000870144
B00V7YMOLG,Musical Instruments,"Faswin 41 Inches Guitar Bag Dual Adjustable Shoulder Strap Acoustic Guitar Gig Bag, Guitar Case Waterproof Oxford Cloth 0.3 Inch Thicken Sponge Pad, Black",4.6,2754,16.99,36.43739451930026,36.43557029432523
B0BR2LLMNP,Musical Instruments,CHAUVET DJ Fog Fluid (LLG),4.6,63,28.95,19.130862183454486,19.12724006135177
B07DKJV1PW,Musical Instruments,"Zoom H6 All Black 6-Track / 6-Input Portable Recorder with Single Mic Capsule, Boya Omnidirectional & Cardioid XLR Lavalier Mic Bundle",4.6,35,274.98,16.484187116898106,16.493885178377887
B0145EK8VW,Musical Instruments,ZRAMO Microphone Basket Shock Mount Universal Shotgun mic shockmount Microphone Mount Holder Anti Vibration Recording Setup for AT4021 AKG D230 Senheisser ME66 Rode NTG-2 NTG-1 Audio-Technica AT-875R,4.6,232,7.9,25.07477688640222,25.073767027544523
B00VMB7E0U,Musical Instruments,MusicNomad Humitar Instrument Case Humidifier with Holster (MN303),4.6,387,16.99,27.420624562267058,27.418003187014207
B0BR2J1P6R,Musical Instruments,On-Stage MY325 Shock-Mount Dynamic Microphone Clip,4.6,176,12.95,23.810288769839612,23.808181669237186
B00WHLLDWO,Musical Instruments,Donner DP-1 Guitar Power Supply 10 Isolated DC Output for 9V/12V/18V Effect Pedal,4.6,6728,39.99,40.54523638666626,40.57493916728993
B0C3LJM9GP,Musical Instruments,Sennheiser e602 II Evolution Series Dynamic Bass-drum Microphone,4.6,121,149.95,22.098496805772978,22.10110066518563
B0B5DT8BLT,Musical Instruments,"JYX Wireless Microphone, Dual UHF Metal Rechargeable Handheld Dynamic Cordless Mic, Karaoke Microphone with Receiver, 6.35mm (1/4"") Output, 3.5mm (1/8"") Adapter, 160 ft Range, for Party, DJ, Meeting",4.6,93,59.99,20.899155998442016,20.91122660346462
B00WJ3HL5I,Musical Instruments,DADDARIO 9-Volt Power Adaptor (PW-CT-9V),4.6,15012,10.99,44.2366901484966,44.230993976419
B01F543PAW,Musical Instruments,"Official Kala Learn to Play Ukulele Soprano Starter Kit, Satin Mahogany – Includes online lessons, tuner app, and booklet (KALA-LTP-S)",4.6,5287,75.0,39.436698755045,39.45021908896047
B071956ZTY,Musical Instruments,"Kaces Electric Guitar Gig Bag (KQE-335), Black",4.6,149,49.0,23.048922352842773,23.051658963069944
B0CBP35D98,Musical Instruments,"12 PCS Metal Cowbell with Handle, FOVERN1 Blue Cowbell Bulk 3 Inch, Mini Bells, Noise Makers for Football Games, Sporting Events, New Year’s Eve, Celebrating and More",4.6,75,17.99,19.92137336531712,19.922481218464455
B0BZYS6SJ5,Musical Instruments,"YNester Piano Keyboard Dust Cover - 61 Keys Stretchy Adjustable Electric Piano Music Keyboard Cover for Durable Elastic & Cord Lock, Full Cover Elastic Music keyboard Protector Covers",4.6,52,11.59,18.26334280233976,18.253880748461377
B0C2Q287ZH,Musical Instruments,"HEHOTTC Mini Wireless Lavalier Microphone for iPhone iPad - Noise Reduction Lapel Mic for Recording, Clip on Microphone, Omni Lav Mic for Video Recording, Content Creating, YouTube, Tiktok",4.6,197,16.99,24.32602834119486,24.32693419790025
B00E4DF3IS,Musical Instruments,"D’Andrea Strat Pickguards for Electric Guitar, Red Sparkle",4.6,5,22.19,8.242093558449053,8.243885317918267
B0B3TSH2W7,Musical Instruments,Strymon Lex Rotary Speaker Simulator Pedal V2,4.6,7,349.0,9.565431091727243,9.567510533268903
B0BMYVTWJN,Musical Instruments,"Pickboy Vintage Pick, Luminous, Cellulose, 0.50mm, 10 picks",4.6,6,11.74,8.95118668565444,8.9553832195661
B000NTZARQ,Musical Instruments,K&M K&M-18882 Keyboard Stacker B-Black (18882.000.55),4.6,6,80.28,8.95118668565444,8.943745409500082
B00LNLFS9I,Musical Instruments,Global Truss Ringpin - Replacement Pull Lock Pin For St-132/St-157,4.6,6,8.0,8.95118668565444,8.9553832195661
B08BN856N6,Musical Instruments,"Fender FA-115 Dreadnought Acoustic Guitar - Black Bundle with Gig Bag, Tuner, Strings, Strap, and Picks",4.6,1660,199.99,34.10980550422116,34.11153596538258
B0BCXMWG2T,Musical Instruments,"Fender Nylon Banjo Strap, Hootenanny",4.6,188,14.43,24.112036269274356,24.108362877787542
B07YD5FDDQ,Musical Instruments,"Fender Thumb Guitar Picks, Tortiose Shell, Medium, 3-Pack",4.6,160,5.99,23.37446007892853,23.374453002142165
B0BR2NW577,Musical Instruments,Fender 5-Position Strat/Tele Super Switch,4.6,379,19.27,27.32478776251398,27.32466146324069
B00B0AQHVA,Musical Instruments,Fender Custom Shop Fingerboard Remedy 2 oz,4.6,140,7.99,22.764295495739574,22.768171314142478
B07YD56LPV,Musical Instruments,"Fender California Clear Picks (12 Pack) for electric guitar, acoustic guitar, mandolin, and bass",4.6,297,15.69,26.20663003792486,26.206317171412074
B074QQFMYV,Musical Instruments,"Fender Classic Player 50s Stratocaster Neck, Soft V, 21 Medium Jumbo Frets, Maple Fingerboard",4.6,67,299.99,19.409735443810092,19.40914534549991
B0BV3112DS,Musical Instruments,"Fender CD-60SCE Solid Top Dreadnought Acoustic-Electric Guitar - Black Bundle with Hard Case, Instrument Cable, Tuner, Strap, Strings, Picks, and Austin Bazaar Instructional DVD",4.6,463,359.99,28.24346894024077,28.24454885009326
B09CSS2FS7,Musical Instruments,"Fender Broken-In Leather Guitar Strap, 2.5in, Black",4.6,619,29.24,29.57670959898003,29.579296549153085
B002HFFUGK,Musical Instruments,Fender Solid Shaft Potentiometer - 500K (Volume or Tone),4.6,153,8.95,23.169981971102693,23.166380022761413
B0C5Y66DLB,Musical Instruments,Fender Gretsch G 922-0060-102 Brand Guitar Strap - Yellow/Orange,4.6,126,26.44,22.283260597709518,22.283226371518946
B09M792XV6,Musical Instruments,"Fender Stainless 350 Electric Guitar Strings, Stainless Steel, Ball End, 350L .009-.042",4.6,206,9.99,24.530506449020695,24.528938535540863
B0C6HXYY3R,Musical Instruments,"Fender Original Tuner, Daphne Blue",4.6,10907,14.79,42.7673580222412,42.745411213745776
B0BT83K2C4,Musical Instruments,"Fender CD-60S Solid Top Dreadnought Acoustic Guitar - Natural Bundle with Hard Case, Tuner, Strap, Strings, Picks, and Austin Bazaar Instructional DVD",4.6,475,279.99,28.36092212946453,28.36004336947865
B0C6J1RKPT,Musical Instruments,Fender Deluxe Molded Acoustasonic Guitar Case,4.6,89,229.99,20.699124483519217,20.698045288829753
B07Z6MN37K,Musical Instruments,"Fender FA-125CE Dreadnought Cutaway Acoustic-Electric Guitar - Black Bundle with Hard Case, Strap, Strings, Picks, Fender Play Online Lessons, and Austin Bazaar Instructional DVD",4.6,1509,279.99,33.67137867712126,33.6761952825793
B08515N1P9,Musical Instruments,"Fender Fullerton Strat Concert Ukulele, Black",4.6,266,219.99,25.701343828641146,25.69978906050762
B09CT1NXDB,Musical Instruments,"Fender Pure Vintage Chassis Straps, Medium",4.6,96,12.67,21.04367050111556,21.02645469950474
B0B8Z34Y9M,Musical Instruments,Fender Jazz Bass Knobs - Black,4.6,464,9.99,28.253372065701836,28.251480607836537
B07BQVJY7W,Musical Instruments,Fender Stratocaster Accessory Kit-Parchment,4.6,1219,15.79,32.69038823354559,32.689967231216386
B0B9TBDBRJ,Musical Instruments,Fender American Standard Electric Guitar Tuning Machines - Set of 6,4.6,245,43.64,25.324525065288864,25.323583633341418
B003B07LI0,Musical Instruments,Fender Stratocaster Brass Nut,4.6,225,16.02,24.934460996652515,24.93466137758414
B0002KZJ90,Musical Instruments,Fender 1-Button Contemporary Footswitch: Channel Switching - Drive On/off with 1/4-Inch Jack,4.6,111,39.89,21.70509480795743,21.70625199553636
B000WIPGG8,Musical Instruments,Fender Pure Vintage Reissue Telecaster Pickups,4.6,226,149.99,24.954770080414452,24.953712024348967
B01J87QE4Q,Musical Instruments,"Fender 355 Shape Guitar Picks, Medium, 12 Pack, Shell",4.6,115,12.48,21.866514879089276,21.87594010712077
B003B03E0Y,Musical Instruments,Fender Tremolo Assembly for Japanese Made Reissue '62 Jaguar/Jazzmaster,4.6,63,71.09,19.130862183454486,19.129413334613375
B003AYNEII,Musical Instruments,Fender Vintage Style Strap Buttons - Gold,4.6,84,14.0,20.436195779855456,20.436189412632842
B0002E2G5Q,Musical Instruments,"Fender P/Jbass Orig Thumbrest, Black",4.6,796,5.39,30.731931522434987,30.732544798001175
B09RSTHXY9,Musical Instruments,Dr. Suzuki x Technics Mix Edition Slipmat Pair,5.0,4,35.0,8.047189562170502,8.047189562170502
B098PHD8T1,Musical Instruments,"Seismic Audio - SAST-4-8-15 - 4 Channel 1/4"" TRS Insert Snake Cable to 8 1/4"" TS - 15 Feet",5.0,4,58.99,8.047189562170502,8.047189562170502
B07KWBLG7L,Musical Instruments,Vandoren SM823EL V16 Tenor Saxophone Mouthpiece; T7L,5.0,4,159.99,8.047189562170502,8.047189562170502
B01N0MK8VC,Musical Instruments,Gemm Piano Tuning Pin Stringing Crank (Ball Handle),5.0,4,24.95,8.047189562170502,8.047189562170502
B0045EO6RU,Musical Instruments,[DISCONTINUED] Line 6 DT50 HD 25/50W Guitar Amplifier Head,5.0,4,1356.31,8.047189562170502,8.047189562170502
B075X2DMBX,Musical Instruments,Tama HC52F The Classic Flat Base Straight Cymbal Stand w/Polish Cloth and Drum,5.0,4,72.99,8.047189562170502,8.047189562170502
B0042X9PFC,Musical Instruments,Aquarian Drumheads Drumhead Pack (IMPII24),5.0,4,67.3,8.047189562170502,8.047189562170502
B07CZNFQY1,Musical Instruments,2pc. Fret Filing Tool Set - 35-deg. and 90-deg. angle files for an easy way to dress and bevel your fret ends!,5.0,4,79.99,8.047189562170502,8.047189562170502
B003B08QH0,Musical Instruments,"JIM DUNLOP 6T26100 Accu-Fret® Fretwire Tube, No. 6100, 2' Lenghts, 20/Tube",5.0,4,97.22,8.047189562170502,8.047189562170502
B001L8PJTM,Musical Instruments,MBT Rackmount Case - 12 Spaces,4.7,4,216.35,7.564358188440272,7.569186502177564
B000P4FBDW,Musical Instruments,"Neotech Soft Sax, Navy, Regular, Metal Hook Saxophone Strap (1903192)",4.6,4,23.99,7.403414397196861,7.40985214884661
B0002E2MP0,Musical Instruments,Pearl Percussion Clave Block Low (PBL30),4.6,4,62.99,7.403414397196861,7.4066332730217415
B003AYTH16,Musical Instruments,"Remo Drumhead Pack, 15-inch (BE0815-ES)",4.6,4,32.64,7.403414397196861,7.40985214884661
B0792Z7N54,Musical Instruments,MonkeyJack Iron Woodwind Instrument Repair Tool Spring Hook for Clarinet Flute Basson Oboe Piccolo Accessory 5inch,4.5,4,8.09,7.242470605953451,7.239251730128587
B017HXTJFO,Musical Instruments,Piano Single Needle Voicing Tool,4.8,4,21.95,7.725301979683681,7.718864228033941
B008OOJRD0,Musical Instruments,24 Pcs Pickguard Mounting Screws For Electric Guitar -Black (C28),4.0,4,6.5,6.437751649736401,6.440970525561267
B005LTR9ZY,Musical Instruments,Stagg CGB-11BK 11-Inch Conga Bag,3.2,4,40.27,5.150201319789121,5.140847826402302
B0847SQN9L,Musical Instruments,8 Rockville RockWedge LED 54w RGBWA+UV Rechargeable Wireless DMX Lights+Backpack,3.6,4,884.95,5.793976484762761,5.790757608937896
B004WDQ5KA,Musical Instruments,Guardian CG-018-J Archtop Hardshell Case for a Resonator Banjo,3.8,4,179.97,6.115864067249581,6.117473505162014
B01LZIRLN0,Musical Instruments,Dunlop JDF2 Fuzz Face Distortion w/Bonus Dunlop Deluxe Pick-Pack PVP-101 (x12) 7-10137-00650-8,3.8,4,169.99,6.115864067249581,6.117473505162014
B008IGB520,Musical Instruments,Adam Hall PAD ECO Series SPADECO3 Monitor Isolation Pad,3.6,4,22.83,5.793976484762761,5.790757608937896
B00HTS0VX2,Musical Instruments,UpBright New Global 19V AC/DC Adapter Compatible with Korg SP-280 SP280 Havian 30 Digital Ensemble Piano Keyboard Switching SW 19VDC DC19V 19.0V Switching Power Supply Cord Cable Wall Charger PSU,4.8,4,13.99,7.725301979683681,7.718864228033941
B09WYNSBDV,Musical Instruments,"12Pcs Acoustic Panels, 1"" X 12"" X 12"" Acoustic Foam, Fire Resistant Soundproofing Wall Wedges, Acoustic Treatment for Studio, Home and Office",3.0,4,13.99,4.828313737302301,4.826691023014734
B07S1CZWC5,Musical Instruments,"Levy's Leathers 2"" Polyester Guitar Strap Levy's Signature L Design; Black and Gold (MPLL-004)",4.8,4,15.79,7.725301979683681,7.718864228033941
B003OH2KYA,Musical Instruments,"DW DWSM375C Tension Rod M5 0.8 X 30.75 Inches, Chrome",3.7,4,11.99,5.954920276006171,5.932388145232103
B007TS3ZTO,Musical Instruments,Paiste PST 8 Reflector Rock Hi-Hats 14 in.,3.2,4,94.0,5.150201319789121,5.146378982131922
B008UX0MDY,Musical Instruments,(4) CHAUVET LED PINSPOT 2 3W White LED Spot Lights Disco Mirror Ball w/ Gels,3.9,4,245.99,6.276807858492991,6.273588982668129
B004PEHFMI,Musical Instruments,Audix M1255B Miniature High-Output Cardioid Condenser - Great for Recording Choirs and Broadcasting,4.0,4,429.0,6.437751649736401,6.447408277211004
B086Z84R1K,Musical Instruments,Laney Electric Guitar Mini Amplifier (MINISTACK-Lion),4.1,4,159.99,6.59869544097981,6.603523754717097
B00MIXEMJ2,Musical Instruments,VHT AV-EV1 Echo-Verb Guitar Effect Pedal,1.5,4,149.99,2.4141568686511503,2.7753288302707535
B00LXJ21JU,Musical Instruments,"Hamel Baton - 18"" Pro",3.6,4,13.99,5.793976484762761,5.790757608937896
B0746HWLVV,Musical Instruments,Guitar Wiring Harness Kit 2V2T 3 Way Toggle Switch With Varitone Switch,2.0,4,42.99,3.2188758248682006,3.333745919075895
B0002E56U8,Musical Instruments,"Remo Drum Set, Ebony, 20-inch (BR1220-00)",4.0,4,51.99,6.437751649736401,6.440970525561267
B07WHL3QH7,Musical Instruments,"The ""Tupelo Tenor"" 3-string Electric Box Guitar kit - Easy to Build, Great Acoustic Tone",4.1,4,139.99,6.59869544097981,6.603523754717097
B0009FH4CI,Musical Instruments,"Gator G-TOUR Audio Road Rack with Wheels, Retractable Pull Handle, and Heavy-Duty Tour Grade Hardware; 17' Rackable Depth, 4U (G-TOUR 4UW)",2.7,3,364.49,3.7429947750237047,3.7211573756309684
B00FMJBM7O,Musical Instruments,Generic 3 pcs Guitar Bass Mandolin Banjo Bone Blank Nuts 52 x 6 x 10,4.8,3,7.5,6.654212933375475,6.641736284125383
B0BXPSYWVM,Musical Instruments,K&M Clarinet Peg (15224),4.8,3,14.99,6.654212933375475,6.637577401042023
